,,date,stake,price,profit,p_bet,bet_side
"near close, 5% margin|None",2297,2013-05-18,2.575189246822092,1.4456775271512112,1.1477039754700602,0.7075949236931072,a
"near close, 5% margin|None",2302,2013-05-25,0.7373873714016455,2.5200085595511283,-0.7373873714016455,0.4057195355347619,b
"near close, 5% margin|None",2304,2013-05-25,4.472666220358794,1.6437453416149066,-4.472666220358794,0.6433996398980247,a
"near close, 5% margin|None",2306,2013-05-25,5.0,1.597222222222222,-5.0,0.67862962630939,b
"near close, 5% margin|None",2307,2013-05-25,3.240549775213312,3.2848764379721174,-3.240549775213312,0.3495063324993657,b
"near close, 5% margin|None",2308,2013-05-25,1.920422288887487,1.6568791208791207,-1.920422288887487,0.618771576741728,a
"near close, 5% margin|None",2315,2013-06-08,1.2630615412260418,2.497372000521055,-1.2630615412260418,0.41556702786721544,b
"near close, 5% margin|None",2319,2013-06-08,0.2792777625472551,4.607174787987936,-0.2792777625472551,0.2214259543045568,b
"near close, 5% margin|None",2322,2013-06-08,5.0,2.3122349098525325,-5.0,0.4907594581753363,a
"near close, 5% margin|None",2328,2013-06-15,4.554747451990746,3.464554303032246,11.225422432028951,0.35343895391360014,b
"near close, 5% margin|None",2329,2013-06-15,2.7719893483863745,2.781821705294579,4.939190787800219,0.3949871458924609,a
"near close, 5% margin|None",2330,2013-06-15,1.4565021169502839,1.8978231292517,1.3076812884020295,0.5407003476518102,b
"near close, 5% margin|None",2332,2013-06-15,3.7583162650629762,1.2974768427919112,1.1180120567444218,0.7879602991102125,a
"near close, 5% margin|None",2333,2013-06-15,4.536616600023004,3.251463357242048,10.214026040807799,0.3703810833770703,b
"near close, 5% margin|None",2334,2013-06-15,4.138475523395627,1.491111704494882,2.0324537683051753,0.6979014866754238,a
"near close, 5% margin|None",2337,2013-07-06,1.8423295204580987,5.613559285997432,-1.8423295204580987,0.2084228329534148,b
"near close, 5% margin|None",2345,2013-07-06,3.0292492698326536,3.0129341940365566,6.09767943750642,0.37237905526472825,b
"near close, 5% margin|None",2346,2013-07-27,5.0,2.8742325529137487,9.371162764568744,0.4425138556714229,b
"near close, 5% margin|None",2351,2013-07-27,4.527284229991427,1.5974642857142856,2.704890638697377,0.6598568883201175,b
"near close, 5% margin|None",2352,2013-07-27,5.0,1.3364641975308642,1.682320987654321,0.8142885462375382,a
"near close, 5% margin|None",2354,2013-07-27,3.285204687007782,5.263200727279612,-3.285204687007782,0.24321887128175879,b
"near close, 5% margin|None",2357,2013-07-27,4.992205641462235,1.2056957528957528,1.026875498030999,0.8464303764109369,a
"near close, 5% margin|None",2361,2013-08-03,0.4970125840515515,4.769656768176842,-0.4970125840515515,0.2175148836597196,b
"near close, 5% margin|None",2362,2013-08-03,4.0830127491073585,2.386627393103636,-4.0830127491073585,0.4664458095565537,b
"near close, 5% margin|None",2364,2013-08-03,0.5476558411928181,4.960317460317461,2.1688909901207643,0.21034496847216688,b
"near close, 5% margin|None",2367,2013-08-03,1.962095898748458,4.832992844112275,-1.962095898748458,0.23803345626484285,b
"near close, 5% margin|None",2368,2013-08-03,2.1415433698110626,3.665270893895416,5.707793211572132,0.30397640351415556,b
"near close, 5% margin|None",2370,2013-08-17,5.0,1.491111704494882,-5.0,0.7153141881469581,a
"near close, 5% margin|None",2372,2013-08-17,2.022598442016377,1.667928042328042,1.3509502177917467,0.6157453908637173,a
"near close, 5% margin|None",2376,2013-08-17,3.4151060803674067,1.2975642530984997,1.0162134900566722,0.786338146542389,b
"near close, 5% margin|None",2382,2013-08-17,4.898894758173132,2.358974358974359,6.65747236367118,0.4803568309093861,b
"near close, 5% margin|None",2386,2013-08-28,1.8510230108142935,2.3984090709194796,2.5884873688033943,0.43852808936085713,a
"near close, 5% margin|None",2389,2013-08-28,0.2615193550576764,5.036039783203534,-0.2615193550576764,0.20276052104025677,b
"near close, 5% margin|None",2393,2013-08-28,5.0,1.8790917417096489,4.395458708548245,0.5819923329059282,b
"near close, 5% margin|None",2397,2013-08-31,5.0,1.7239246954595795,-5.0,0.6270564835538674,b
"near close, 5% margin|None",2400,2013-08-31,5.0,1.4049920634920636,2.024960317460318,0.7705593889490856,b
"near close, 5% margin|None",2404,2013-08-31,0.6198719564994962,4.960317460317458,-0.6198719564994962,0.21149811540138408,b
"near close, 5% margin|None",2410,2013-09-04,1.9273242769829626,1.9085408181260128,-1.9273242769829626,0.542310149030172,b
"near close, 5% margin|None",2413,2013-09-04,5.0,1.3646383928571426,1.823191964285713,0.7675870592914822,a
"near close, 5% margin|None",2414,2013-09-04,0.7045153153620296,3.595600451664658,1.828640270758353,0.2882892076997221,b
"near close, 5% margin|None",2415,2013-09-04,1.5316923295372449,6.294980356555904,-1.5316923295372449,0.18462418468603525,b
"near close, 5% margin|None",2417,2013-09-04,0.6738106774282656,3.894684054012543,-0.6738106774282656,0.266776294574408,b
"near close, 5% margin|None",2420,2013-09-21,4.106697095169267,1.8431339861769578,-4.106697095169267,0.5801259842510278,b
"near close, 5% margin|None",2422,2013-09-21,1.3921167589568408,2.358974358974359,1.891850980120835,0.43995264961406794,a
"near close, 5% margin|None",2424,2013-09-21,3.493233320244623,2.05972930269207,3.7018817106035384,0.521446013710783,b
"near close, 5% margin|None",2426,2013-09-21,4.967844647309868,1.3479076479076477,1.728351146416174,0.7675355389030385,b
"near close, 5% margin|None",2427,2013-09-21,2.426243752213216,2.2660807565540053,3.071820525386537,0.46840184642044314,b
"near close, 5% margin|None",2428,2013-09-21,2.756691682099408,2.3584465435832005,3.7448182872725,0.4557645661590252,a
"near close, 5% margin|None",2432,2013-10-09,2.767217010284212,2.356852526534637,3.7547053918737583,0.4561567156763192,b
"near close, 5% margin|None",2434,2013-10-09,0.8102141875849609,3.9197157886693783,2.3655951556957437,0.2671907759591531,b
"near close, 5% margin|None",2439,2013-10-09,5.0,2.497372000521055,7.486860002605276,0.48008540404863664,b
"near close, 5% margin|None",2443,2013-10-19,0.5683761969017379,4.417838713360244,-0.5683761969017379,0.23514945447166513,b
"near close, 5% margin|None",2445,2013-10-19,2.80562124147107,2.310563830838612,-2.80562124147107,0.46462205463177036,a
"near close, 5% margin|None",2447,2013-10-19,1.602585851084027,2.6571596839403377,-1.602585851084027,0.3963310220361748,a
"near close, 5% margin|None",2448,2013-10-19,1.6628225805253753,2.243473703491044,-1.6628225805253753,0.4641701489206894,b
"near close, 5% margin|None",2449,2013-10-19,1.894386122817659,4.324604065559849,-1.894386122817659,0.26036179475482957,b
"near close, 5% margin|None",2453,2013-10-19,4.18626020684002,1.4566530612244897,1.9116685385357604,0.7127526783199541,a
"near close, 5% margin|None",2456,2013-10-26,3.0807148838673766,2.728381236540998,-3.0807148838673766,0.4055492616607255,a
"near close, 5% margin|None",2460,2013-10-26,0.8172258037390948,4.417838713360243,-0.8172258037390948,0.23899987942032197,a
"near close, 5% margin|None",2461,2013-10-26,4.876412134480994,2.5437783477224736,7.528099467782889,0.45230434105463346,b
"near close, 5% margin|None",2462,2013-10-26,4.345417398682878,1.530650023116043,2.3058958430599246,0.6834468370055937,a
"near close, 5% margin|None",2463,2013-10-26,1.2361361051381543,2.266664038100495,-1.2361361051381543,0.4549926083778092,b
"near close, 5% margin|None",2466,2013-11-06,3.833710174020075,1.5482640264026402,2.1018853760690126,0.6730361810075337,a
"near close, 5% margin|None",2467,2013-11-06,4.080466481099052,1.6675809523809522,-4.080466481099052,0.6323416158517751,a
"near close, 5% margin|None",2471,2013-11-06,3.2498491713166966,1.491111704494882,1.5960389658766228,0.6920479372583949,a
"near close, 5% margin|None",2476,2013-11-06,4.712053291480169,2.3584465435832005,-4.712053291480169,0.4782900223916089,a
"near close, 5% margin|None",2477,2013-11-06,5.0,1.494001796945193,-5.0,0.7031340722468475,a
"near close, 5% margin|None",2478,2013-11-06,1.0317015701777814,4.1356243590880455,-1.0317015701777814,0.2574461505807447,b
"near close, 5% margin|None",2480,2013-11-09,1.2663522553468902,2.2199837296141305,1.5449291474833649,0.4643721344430098,a
"near close, 5% margin|None",2483,2013-11-09,2.033015694724331,1.7892125435540067,-2.033015694724331,0.5768401487395557,a
"near close, 5% margin|None",2484,2013-11-09,2.8157616587929093,2.5982399246258705,4.500262701313596,0.41951678276332605,b
"near close, 5% margin|None",2494,2013-11-16,3.337398109343933,1.427399014778325,1.4264006638566418,0.7205609662248948,b
"near close, 5% margin|None",2495,2013-11-16,3.120200331690098,1.5223388278388277,1.629801783877327,0.6782958016931491,b
"near close, 5% margin|None",2500,2013-11-16,1.5946383452350505,2.9425752650026644,-1.5946383452350505,0.36089275701860635,b
"near close, 5% margin|None",2503,2013-11-30,5.0,2.9791225515370234,-5.0,0.40224600753487283,b
"near close, 5% margin|None",2505,2013-11-30,1.4668689501360048,1.9238210458351463,-1.4668689501360048,0.5338867096687163,a
"near close, 5% margin|None",2506,2013-11-30,5.0,1.4741916949595193,-5.0,0.7211142349646653,b
"near close, 5% margin|None",2512,2013-12-06,1.6431992163433735,6.21461382386495,-1.6431992163433735,0.18848685053927805,a
"near close, 5% margin|None",2515,2013-12-06,0.6486196426754766,2.6045525667508804,1.040744312499975,0.3919348372083128,b
"near close, 5% margin|None",2516,2013-12-06,5.0,1.278422305764411,1.3921115288220554,0.8155791366412721,a
"near close, 5% margin|None",2517,2013-12-06,1.7140613602253767,2.4745411176905607,2.52745395389693,0.42454298761396003,b
"near close, 5% margin|None",2518,2013-12-06,1.2011835827457282,2.1974330941853957,1.4383369741719165,0.4681674915180112,b
"near close, 5% margin|None",2522,2013-12-06,0.8360683254525109,2.243473703491044,-0.8360683254525109,0.4550053686619977,a
"near close, 5% margin|None",2525,2013-12-14,4.96454366195922,3.245600319660881,-4.96454366195922,0.3768078309818207,b
"near close, 5% margin|None",2526,2013-12-14,2.5423891581041955,2.8511845424292566,4.706431510322218,0.38374528688845533,b
"near close, 5% margin|None",2528,2013-12-14,1.5433969484700005,3.366845037403925,-1.5433969484700005,0.3187136967230355,a
"near close, 5% margin|None",2532,2013-12-14,1.727335023303314,2.283301846927606,-1.727335023303314,0.45737879374932644,b
"near close, 5% margin|None",2535,2013-12-28,5.0,2.150122754767597,5.750613773837985,0.5439520359858732,a
"near close, 5% margin|None",2542,2013-12-28,1.940157966991359,2.2613783173123436,2.447273191723698,0.4638522691245883,b
"near close, 5% margin|None",2543,2013-12-28,0.40926543557185563,6.241257736543973,-0.40926543557185563,0.16709794029229041,b
"near close, 5% margin|None",2544,2013-12-28,4.606362192410177,2.4978340928780964,6.899566335936657,0.45559123801032664,a
"near close, 5% margin|None",2545,2014-01-04,2.7711919030392704,2.0362662741415627,2.8716927082937715,0.5193003820738828,b
"near close, 5% margin|None",2550,2014-01-04,0.7233968811900956,3.2684655504183753,-0.7233968811900956,0.31599538136572736,b
"near close, 5% margin|None",2554,2014-01-04,2.8493969082636936,1.418170126170126,1.1915326646373958,0.7219378228320735,a
"near close, 5% margin|None",2557,2014-01-15,2.6860086897432507,3.2848764379721174,6.137197967382713,0.3417918392208287,b
"near close, 5% margin|None",2559,2014-01-15,5.0,1.5306500231160425,2.6532501155802124,0.7062878866278177,b
"near close, 5% margin|None",2560,2014-01-15,5.0,1.5974642857142856,2.987321428571428,0.6927740132224738,a
"near close, 5% margin|None",2564,2014-01-15,5.0,1.2996838624338625,1.4984193121693123,0.7994321316190569,a
"near close, 5% margin|None",2572,2014-01-25,0.6750481840037362,4.781214715273909,-0.6750481840037362,0.21982908217441643,b
"near close, 5% margin|None",2575,2014-01-25,2.9851308164997037,2.497372000521055,-2.9851308164997037,0.436217362020192,b
"near close, 5% margin|None",2577,2014-01-25,5.0,1.2915160875160876,1.457580437580438,0.809891263564012,a
"near close, 5% margin|None",2578,2014-02-01,5.0,2.243473703491044,6.21736851745522,0.5220249474955724,a
"near close, 5% margin|None",2582,2014-02-01,5.0,2.0597293026920704,5.298646513460352,0.5374043279849531,a
"near close, 5% margin|None",2590,2014-02-15,1.351331349170378,1.9238210458351463,-1.351331349170378,0.5327770839310374,a
"near close, 5% margin|None",2592,2014-02-15,2.9303283478977136,1.9009979263336005,-2.9303283478977136,0.5538166984375208,b
"near close, 5% margin|None",2593,2014-02-15,2.4042452086918504,2.7818217052945786,-2.4042452086918504,0.39027617186522223,b
"near close, 5% margin|None",2594,2014-02-15,2.7103629456416116,2.380922926478688,-2.7103629456416116,0.4514451243509908,b
"near close, 5% margin|None",2597,2014-02-15,0.3050261002882451,6.596619143444736,-0.3050261002882451,0.1567685318425771,b
"near close, 5% margin|None",2599,2014-02-15,1.5597771114397798,9.738872073741504,-1.5597771114397798,0.13067363891551043,b
"near close, 5% margin|None",2603,2014-02-22,0.2776281392130158,4.8118143420156825,-0.2776281392130158,0.21222043617506178,a
"near close, 5% margin|None",2609,2014-02-22,5.0,2.495997191223784,-5.0,0.470065454389207,b
"near close, 5% margin|None",2612,2014-02-22,5.0,1.2339574229691876,1.1697871148459382,0.8304271744711743,a
"near close, 5% margin|None",2614,2014-03-01,3.6429791351091776,1.6783915343915339,2.471366205223058,0.6252577557744352,b
"near close, 5% margin|None",2615,2014-03-01,5.0,2.442138200906576,7.210691004532881,0.5007027788392031,b
"near close, 5% margin|None",2621,2014-03-08,5.0,2.434861296174074,0.0,0.49996975777131875,a
"near close, 5% margin|None",2622,2014-03-08,0.8695573931496849,3.1764582964808894,-0.8695573931496849,0.32673216871807986,b
"near close, 5% margin|None",2624,2014-03-08,0.9113855610605639,4.425618212112527,-0.9113855610605639,0.24006616219553267,b
"near close, 5% margin|None",2625,2014-03-08,2.2628806498901817,2.1790259418876246,-2.2628806498901817,0.4834086091145051,a
"near close, 5% margin|None",2627,2014-03-08,2.323632258510654,8.203463203463205,-2.323632258510654,0.162707378133633,b
"near close, 5% margin|None",2628,2014-03-08,1.0276212600981165,2.34116797277746,-1.0276212600981165,0.438910948036214,b
"near close, 5% margin|None",2631,2014-03-15,4.804181202376399,1.6052222222222223,2.9075972232604723,0.6591934311751149,b
"near close, 5% margin|None",2636,2014-03-15,2.2908040193246446,3.0994620970017452,-2.2908040193246446,0.3536707628284992,a
"near close, 5% margin|None",2637,2014-03-15,2.8945629459797053,2.5125189715812524,-2.8945629459797053,0.4328570807647085,b
"near close, 5% margin|None",2638,2014-03-15,0.49578971884906137,5.170843744539489,-0.49578971884906137,0.20139019479152998,b
"near close, 5% margin|None",2639,2014-03-15,3.5150808258259536,2.4664858135870067,-3.5150808258259536,0.4472340028136946,a
"near close, 5% margin|None",2640,2014-03-15,5.0,1.5514342291371994,2.757171145685997,0.6825270570068995,b
"near close, 5% margin|None",2646,2014-03-23,4.218419734347294,2.6137668960621423,6.807546120984919,0.4346795133611205,a
"near close, 5% margin|None",2647,2014-03-23,5.0,7.187252847115825,30.936264235579124,0.24693752216741682,b
"near close, 5% margin|None",2652,2014-03-23,0.3815882374250614,4.295321440822545,1.2574559003524888,0.2386664495616272,b
"near close, 5% margin|None",2653,2014-03-23,3.691783359470116,1.5740375180375181,-3.691783359470116,0.6622360847126916,a
"near close, 5% margin|None",2654,2014-04-11,1.986669130991868,1.5547949080622347,0.0,0.6573496433888915,a
"near close, 5% margin|None",2658,2014-04-11,5.0,3.244965406969078,11.22482703484539,0.39387297081626205,a
"near close, 5% margin|None",2661,2014-04-11,5.0,2.374263402117992,-5.0,0.5101869025986404,a
"near close, 5% margin|None",2665,2014-04-16,1.3465384883933078,6.203306713422731,-1.3465384883933078,0.1837937583617727,b
"near close, 5% margin|None",2667,2014-04-16,1.5817420669146758,6.203306713422731,-1.5817420669146758,0.18773951315249793,b
"near close, 5% margin|None",2671,2014-04-16,1.7370047588563702,2.3956501633250564,2.424250975394293,0.43766199070261375,a
"near close, 5% margin|None",2673,2014-04-16,3.3835967398383437,1.454056468605141,-3.3835967398383437,0.7088630338588304,b
"near close, 5% margin|None",2678,2014-04-19,0.6816012222282478,4.533022417525245,-0.6816012222282478,0.23122811921392017,b
"near close, 5% margin|None",2680,2014-04-19,5.0,1.9718106811930531,4.859053405965266,0.6055716723264817,b
"near close, 5% margin|None",2682,2014-04-19,1.815679930009656,5.053620833028122,-1.815679930009656,0.22700586326350136,b
"near close, 5% margin|None",2683,2014-04-19,4.750399470473188,1.295814706835115,1.4052380267077114,0.7934041457556745,b
"near close, 5% margin|None",2686,2014-04-19,2.8382976266979023,2.643809824507991,-2.8382976266979023,0.41353671521223667,b
"near close, 5% margin|None",2688,2014-04-26,2.9550447262046307,1.8434333333333333,2.4923832235718586,0.5695067163470899,a
"near close, 5% margin|None",2690,2014-04-26,4.0499519235701555,1.6918202247191014,-4.0499519235701555,0.624201530143461,a
"near close, 5% margin|None",2691,2014-04-26,2.936740129787072,1.6052222222222223,1.7773803874389094,0.64511168199204,a
"near close, 5% margin|None",2692,2014-04-26,1.2423708939878182,4.870914829976979,-1.2423708939878182,0.22504648030615737,b
"near close, 5% margin|None",2698,2014-05-10,5.0,1.3362745098039217,1.6813725490196085,0.8056207965990846,b
"near close, 5% margin|None",2699,2014-05-10,5.0,1.3116244131455397,1.5581220657276984,0.7919638394068403,a
"near close, 5% margin|None",2700,2014-05-10,0.7820872071359505,5.2978270154369955,-0.7820872071359505,0.20144589610710426,a
"near close, 5% margin|None",2703,2014-05-10,5.0,1.4456775271512112,2.2283876357560564,0.7417464490189679,a
"near close, 5% margin|None",2704,2014-05-10,5.0,1.5939285714285714,-5.0,0.7055668271461575,b
"near close, 5% margin|None",2706,2014-05-10,1.5789299387645304,3.616726038356488,-1.5789299387645304,0.29934048921274803,b
"near close, 5% margin|None",2707,2014-05-10,3.209871099824968,3.5469856062070098,8.175495489034057,0.32802780697632644,a
"near close, 5% margin|None",2710,2014-05-10,1.2829866912619754,2.906471323313283,2.445977335083549,0.3608910703120018,a
"near close, 5% margin|None",2712,2014-05-24,4.449535473993414,2.248152680219312,-4.449535473993414,0.4942164303731934,b
"near close, 5% margin|None",2717,2014-05-24,5.0,1.6278297872340426,3.139148936170213,0.6752871125313548,a
"near close, 5% margin|None",2718,2014-05-24,3.1369889063644205,1.4521904761904763,-3.1369889063644205,0.7081511323811887,a
"near close, 5% margin|None",2720,2014-05-24,5.0,2.521627603200352,-5.0,0.4656164587846776,b
"near close, 5% margin|None",2722,2014-05-24,1.6163822137148647,7.78314542266594,10.964155614238623,0.1566568586440641,b
"near close, 5% margin|None",2723,2014-05-31,4.320497685618026,3.5005597974714577,-4.320497685618026,0.34739393888740266,b
"near close, 5% margin|None",2726,2014-05-31,1.353006580242409,3.743072518582722,-1.353006580242409,0.28699094073689946,b
"near close, 5% margin|None",2727,2014-05-31,2.8997742052247837,1.4991419670672008,-2.8997742052247837,0.6863579318174132,a
"near close, 5% margin|None",2733,2014-05-31,2.659185881228786,1.4605102040816327,1.2245822328556644,0.7014614768140648,b
"near close, 5% margin|None",2737,2014-05-31,5.0,1.6472686044114613,-5.0,0.6563652941727114,b
"near close, 5% margin|None",2738,2014-05-31,1.8296426215909452,3.863824066283609,-1.8296426215909452,0.2859331772087768,a
"near close, 5% margin|None",2739,2014-05-31,5.0,1.9466915119778123,-5.0,0.6002546839421214,b
"near close, 5% margin|None",2741,2014-05-31,0.7633612293398145,3.105968727870613,1.6076148770585164,0.3323125208181965,b
"near close, 5% margin|None",2742,2014-05-31,5.0,2.3277331701364035,6.638665850682017,0.48922109088929244,b
"near close, 5% margin|None",2745,2014-06-07,5.0,3.6728372055400826,-5.0,0.35106846659176216,b
"near close, 5% margin|None",2746,2014-06-07,5.0,2.2952354095291807,-5.0,0.5196413651045801,b
"near close, 5% margin|None",2748,2014-06-07,5.0,1.9380790970647386,4.690395485323693,0.5717228168193713,b
"near close, 5% margin|None",2750,2014-06-07,4.608846398548124,1.7692879818594103,-4.608846398548124,0.6052777240748125,a
"near close, 5% margin|None",2753,2014-06-07,0.7572779934050697,5.489688967535561,-0.7572779934050697,0.19454633210784833,b
"near close, 5% margin|None",2757,2014-06-14,5.0,1.6278297872340426,3.139148936170213,0.660090603399043,b
"near close, 5% margin|None",2764,2014-06-14,5.0,1.5700565296541151,2.850282648270576,0.7207752582158049,a
"near close, 5% margin|None",2765,2014-06-14,5.0,1.8383107591740688,4.191553795870345,0.6019048269015101,a
"near close, 5% margin|None",2768,2014-06-28,1.8604196573727347,1.822627925411968,1.530433163140177,0.5654520315932586,a
"near close, 5% margin|None",2769,2014-06-28,4.111638266345309,1.3271497584541063,1.3451214656855282,0.7737652987330303,a
"near close, 5% margin|None",2771,2014-06-28,5.0,2.1312413033642637,-5.0,0.5914750311595933,b
"near close, 5% margin|None",2779,2014-06-28,4.050491218401319,1.491111704494882,-4.050491218401319,0.6973219174605314,b
"near close, 5% margin|None",2783,2014-06-28,1.9549731600680378,2.3637554376112093,2.6661052774267557,0.44561382653571524,a
"near close, 5% margin|None",2786,2014-06-28,4.411647190974111,1.3193156462585034,1.4087079738504094,0.7793238580872179,a
"near close, 5% margin|None",2787,2014-06-28,1.2487180916640659,2.8906586349695846,-1.2487180916640659,0.3622766037415438,b
"near close, 5% margin|None",2789,2014-07-05,5.0,1.542422035480859,-5.0,0.6965882637361587,b
"near close, 5% margin|None",2791,2014-07-05,2.556970823909372,2.927687643436072,4.929041061876649,0.3752383980239732,b
"near close, 5% margin|None",2794,2014-07-05,4.174203056661007,2.0164734495296384,4.242966580041374,0.537998321700631,b
"near close, 5% margin|None",2798,2014-07-06,0.6693771591203754,6.843318789684648,0.0,0.1575591779022124,b
"near close, 5% margin|None",2804,2014-07-06,5.0,1.3165430597771022,-5.0,0.8017213303017598,a
"near close, 5% margin|None",2808,2014-07-06,5.0,1.2257121088435374,1.1285605442176871,0.8529065413678905,a
"near close, 5% margin|None",2809,2014-07-16,1.0981838141583817,5.486602993234296,-1.0981838141583817,0.20022266912862774,b
"near close, 5% margin|None",2812,2014-07-16,5.0,2.1776570490753366,-5.0,0.5694124642695184,a
"near close, 5% margin|None",2817,2014-07-16,4.288429143621174,1.29585876255264,1.2687693397264388,0.7912709443540736,a
"near close, 5% margin|None",2820,2014-07-19,1.2228162291617135,3.151930198242475,2.631415170434082,0.3339630757037799,a
"near close, 5% margin|None",2823,2014-07-19,5.0,1.720847290640394,3.60423645320197,0.64197703506514,a
"near close, 5% margin|None",2825,2014-07-19,4.389442684321928,3.5005597974714577,-4.389442684321928,0.34837893044286894,b
"near close, 5% margin|None",2828,2014-07-19,0.3742639350001039,6.914328505001481,-0.3742639350001039,0.1510299078830185,b
"near close, 5% margin|None",2831,2014-07-26,5.0,1.277507625272331,1.3875381263616549,0.8398226201666606,b
"near close, 5% margin|None",2834,2014-07-26,2.2388260647862572,1.4907654320987653,0.0,0.6855369374796911,b
"near close, 5% margin|None",2835,2014-07-26,2.3992446651352703,1.4876928483570548,1.1700944646452882,0.6879120850941158,b
"near close, 5% margin|None",2841,2014-07-26,4.611577444542378,1.2813471177944862,1.29745402250806,0.8006800547661683,a
"near close, 5% margin|None",2843,2014-08-16,5.0,2.0634920634920633,-5.0,0.5596083977761039,b
"near close, 5% margin|None",2844,2014-08-16,4.767498798648397,5.657812382134853,-4.767498798648397,0.25524393549759994,b
"near close, 5% margin|None",2847,2014-08-16,4.001838281835315,1.4764190476190477,1.9065519829574273,0.7031411856500323,a
"near close, 5% margin|None",2848,2014-08-16,4.341252967309571,2.3648646287293937,5.925222619447356,0.47296764423674553,b
"near close, 5% margin|None",2850,2014-08-16,2.1250956963143075,2.442138200906577,-2.1250956963143075,0.4345755835156111,a
"near close, 5% margin|None",2851,2014-08-16,5.0,1.5060341419586702,2.5301707097933512,0.7157604026919988,a
"near close, 5% margin|None",2853,2014-08-23,2.626187005525509,4.272778018743738,-2.626187005525509,0.27427086943319434,b
"near close, 5% margin|None",2855,2014-08-23,5.0,1.6780063492063488,-5.0,0.6367448166181668,b
"near close, 5% margin|None",2856,2014-08-23,1.7930192252605042,2.2487815243754308,2.239089281355266,0.46459906144830126,a
"near close, 5% margin|None",2859,2014-08-23,3.302571791517179,6.552359482274587,-3.302571791517179,0.20858765758315945,b
"near close, 5% margin|None",2861,2014-08-23,3.301637324589271,1.3439545131485429,1.1356130585721602,0.7609723775364161,b
"near close, 5% margin|None",2863,2014-08-23,4.959432302374909,1.6549094714809,3.247979187993655,0.6435153113281122,b
"near close, 5% margin|None",2866,2014-08-23,5.0,1.6523726708074533,3.2618633540372666,0.6588913356281612,b
"near close, 5% margin|None",2867,2014-08-23,0.9616717021485177,2.913925449440943,-0.9616717021485177,0.35581258919781367,b
"near close, 5% margin|None",2870,2014-08-23,4.538805588462658,2.2241191151888717,5.556038680963216,0.49957790751009673,a
"near close, 5% margin|None",2871,2014-08-23,1.1514384865606273,2.7319372252770213,-1.1514384865606273,0.38063992610385633,b
"near close, 5% margin|None",2872,2014-08-23,5.0,1.3829379047619048,1.914689523809524,0.7702792132407436,a
"near close, 5% margin|None",2875,2014-08-30,1.1376042943428881,2.436031794487682,-1.1376042943428881,0.42391594439005337,a
"near close, 5% margin|None",2876,2014-08-30,1.6646389430223114,1.9502378394154845,-1.6646389430223114,0.5289796133592017,b
"near close, 5% margin|None",2877,2014-08-30,5.0,2.590643849682888,-5.0,0.4803002261511408,a
"near close, 5% margin|None",2881,2014-09-05,2.8865296067893005,1.4983284379172228,1.4384397899531276,0.6866110058146666,b
"near close, 5% margin|None",2882,2014-09-05,1.6316873087534722,4.999999999999997,-1.6316873087534722,0.22610699694005565,b
"near close, 5% margin|None",2885,2014-09-05,5.0,1.3603838827838828,-5.0,0.7806994064123564,b
"near close, 5% margin|None",2886,2014-09-05,5.0,1.4378037267080748,-5.0,0.7392272162516234,b
"near close, 5% margin|None",2890,2014-09-13,2.0356034889156414,2.0954801003036034,2.2299631142156717,0.4985011607282583,a
"near close, 5% margin|None",2891,2014-09-13,4.010279640370787,3.0590232291859953,-4.010279640370787,0.3808879800534064,a
"near close, 5% margin|None",2892,2014-09-13,3.5746824723266157,2.6137668960621427,-3.5746824723266157,0.4267305115983714,b
"near close, 5% margin|None",2894,2014-09-13,5.0,1.7063896103896106,3.531948051948053,0.6497368933764595,a
"near close, 5% margin|None",2895,2014-09-13,4.786485953779835,1.9274378792788087,-4.786485953779835,0.5648863599437086,b
"near close, 5% margin|None",2896,2014-09-13,2.5732164754156455,3.7095930119185927,-2.5732164754156455,0.3071623717043507,b
"near close, 5% margin|None",2897,2014-09-13,3.1272380201003758,1.9047619047619047,-3.1272380201003758,0.5547087611909536,b
"near close, 5% margin|None",2902,2014-09-20,2.4876550400819095,2.1235484319000597,2.7950009193923098,0.49723378215728864,b
"near close, 5% margin|None",2904,2014-09-20,0.3423660212032179,6.064541125672831,-0.3423660212032179,0.170611183014039,b
"near close, 5% margin|None",2908,2014-09-20,2.8300055643668056,3.0067547141196935,-2.8300055643668056,0.37036028742756677,b
"near close, 5% margin|None",2909,2014-09-20,1.169700963039227,3.6630603787578147,-1.169700963039227,0.2900033239838461,b
"near close, 5% margin|None",2913,2014-09-27,2.5187264681213395,2.3648646287293933,3.437720665783328,0.45193048275659337,a
"near close, 5% margin|None",2914,2014-09-27,5.0,1.3781814058956916,1.890907029478458,0.7586410495339174,b
"near close, 5% margin|None",2915,2014-09-27,0.9933749379473268,3.128249247073075,2.114149463747661,0.33318412535387265,b
"near close, 5% margin|None",2917,2014-09-27,5.0,1.2691318681318682,1.345659340659341,0.8093395192835912,a
"near close, 5% margin|None",2919,2014-09-27,5.0,2.8142011876470328,-5.0,0.4260803588951516,b
"near close, 5% margin|None",2922,2014-09-27,5.0,2.179025941887625,-5.0,0.5302153275195005,b
"near close, 5% margin|None",2925,2014-10-04,0.28976947665112934,4.607174787987936,-0.28976947665112934,0.22159024347672773,b
"near close, 5% margin|None",2929,2014-10-04,4.6022116144835925,1.8068106852497092,3.7131135063456777,0.5945627170001188,a
